Insee (Synthese!Insee);An Obs;Cd Ref;Nb Obs
80580;2018;2522;1
80303;2014;281;1
80109;2013;123522;1
80589;2008;3424;1
80808;2018;128114;1
80496;2006;115624;1
80333;1995;120732;1
80462;2006;5826;1
80371;2021;249032;1
80600;2017;791564;1
80087;2022;54342;1
80633;2014;117201;1
80600;2011;138444;1
80149;2006;124034;1
80290;2021;248573;1
80537;2005;128268;1
80692;2013;131840;1
80806;1997;4129;1
80806;1997;88344;1
80580;1982;113904;1
80590;1980;97609;1
80248;2001;76420;1
80649;2020;122329;1
80688;2018;197047;1
80589;2005;99334;1
80248;1999;83912;1
80396;2005;81295;1
80713;2006;128268;1
80006;2006;118993;1
80244;2018;718362;1
80804;2005;125014;1
80580;2005;999933;1
80649;2006;80639;1
80633;1997;108345;1
80303;2004;116392;1
80830;2005;137096;1
80548;2013;120717;1
80713;2017;4112;1
80635;2016;249050;1
80333;2020;22200;1
80149;2014;104787;1
80665;2022;237791;1
80149;2018;239138;1
80332;2021;2844;1
80713;2021;86131;1
80637;2016;61678;1
80815;1912;5476;1
80221;2005;141301;1
80635;2016;249513;1
80221;2016;1882;1
80688;2020;791641;1
80333;2020;121581;1
80222;2019;248821;1
80830;2020;79783;1
80598;2021;3611;1
80422;2007;115156;1
80600;2011;128754;1
80633;2023;3165;1
80497;2022;3611;1
80580;2003;103772;1
80665;2022;94207;1
80303;2006;5554;1
80222;1883;117787;1
80228;1887;4040;1
80496;2022;248585;1
80155;2009;4252;1
80249;2005;718292;1
80637;2020;2473;1
80462;2006;190324;1
80486;2014;4582;1
80713;2021;61379;1
80133;2021;248791;1
80248;2009;189146;1
80808;2019;91258;1
80030;2006;95558;1
80333;2000;2720;1
80025;2005;109422;1
80713;1995;103364;1
80830;2005;83272;1
80332;1994;187444;1
80574;2005;107318;1
80665;2014;118016;1
80580;2017;122069;1
80250;2006;107880;1
80221;2005;137432;1
80281;2005;609982;1
80692;2022;219831;1
80133;2021;239258;1
80222;2009;973179;1
80713;2002;33112;1
80332;2021;3036;1
80833;2005;770937;1
80332;2020;3187;1
80228;2022;123522;1
80149;2015;65774;1
80030;2020;2508;1
80713;2011;809458;1
80228;2014;133675;1
80713;2006;3311;1
80006;2006;128956;1
80574;2005;84999;1
80713;1994;76116;1
80688;2012;104101;1
80248;1889;121471;1
80486;2012;5476;1
80806;2007;530157;1
80688;2006;99373;1
80649;1999;4507;1
80580;2002;117201;1
80548;2013;103057;1
80688;2006;121201;1
80333;2016;88794;1
80637;2019;3116;1
80688;2013;2477;1
80713;2002;248384;1
80228;2011;5922;1
80374;2005;125014;1
80600;2011;81992;1
80633;2019;112590;1
80501;1982;104516;1
80200;1908;135335;1
80600;1888;107085;1
80228;2015;4254;1
80633;2017;95983;1
80688;2016;104214;1
80222;2021;781863;1
80806;2008;61448;1
80600;2006;97947;1
80486;1968;87540;1
80222;1972;82952;1
80600;2022;3039;1
80333;2014;124569;1
80649;2011;1923;1
80087;2018;249017;1
80333;2012;3540;1
80806;2004;2895;1
80635;2016;248913;1
80649;2018;4505;1
80713;2022;98921;1
80149;2014;89200;1
80486;1968;1966;1
80222;2014;233993;1
80713;1983;3676;1
80713;2013;534748;1
80633;2005;103329;1
80637;2008;4501;1
80600;2010;2715;1
80574;1980;97811;1
80633;2015;5226;1
80637;2022;90231;1
80580;2013;124967;1
80649;2021;3165;1
80688;1982;138909;1
80537;2022;101210;1
80155;2009;4308;1
80149;2016;61714;1
80133;2006;95567;1
80228;2021;118397;1
80665;2017;197281;1
80808;2021;248412;1
80635;2013;889056;1
80333;2016;11197;1
80808;2010;3611;1
80633;2006;80322;1
80631;2013;98865;1
80665;2005;97556;1
80713;2003;35996;1
80830;2018;238090;1
80333;2019;107090;1
80832;1865;133565;1
80486;2005;133183;1
80025;2005;128077;1
80344;2005;91289;1
80248;2005;446741;1
80580;2020;237938;1
80649;2015;199425;1
80333;2015;248789;1
80228;2017;1015437;1
80633;2008;88720;1
80303;2001;836222;1
80332;2018;2517;1
80006;2017;11142;1
80649;2021;60585;1
80787;2011;3059;1
80327;2021;237859;1
80688;2000;836222;1
80635;2017;444440;1
80806;2007;134346;1
80688;2020;3003;1
80574;2022;138998;1
80649;2021;967136;1
80222;2011;32178;1
80222;1883;128832;1
80688;2011;125014;1
80713;2022;84061;1
80599;2013;252380;1
80665;2010;190355;1
80248;2011;66333;1
80374;2005;115789;1
80222;1989;8854;1
80228;2004;249574;1
80633;2008;126124;1
80244;1984;192690;1
80599;2020;11141;1
80025;2015;241469;1
80688;2006;4195;1
80228;1876;3153;1
80327;2005;79908;1
80649;2011;889047;1
80228;1887;1019289;1
80228;2019;97556;1
80222;2012;2603;1
80637;2016;249331;1
80501;2005;111859;1
80806;2014;132695;1
80580;2004;1998;1
80637;2003;977;1
80589;2008;2506;1
80806;2007;196467;1
80649;2012;100225;1
80688;1982;84061;1
80248;2015;4582;1
80222;2017;245693;1
80600;2020;3688;1
80688;2021;61714;1
80806;2004;108345;1
80815;2022;137440;1
80649;2022;82952;1
80118;2013;139075;1
80200;2005;717294;1
80688;1982;109091;1
80688;1996;3439;1
80649;2019;140321;1
80118;2005;96749;1
80222;1873;87501;1
80600;1972;351;1
80716;2021;84112;1
80635;1883;133565;1
80248;2012;658154;1
80637;2016;4619;1
80025;2007;131242;1
80477;2005;128924;1
80228;1865;83832;1
80133;2007;114611;1
80574;2022;97141;1
80030;2013;128924;1
80030;2020;2607;1
80609;1889;92854;1
80649;2019;889042;1
80787;2020;124412;1
80502;2012;4474;1
80713;2015;198838;1
80713;2022;60731;1
80600;2009;129000;1
80331;2016;3297;1
80333;2014;125259;1
80248;2013;76088;1
80635;2003;99359;1
80548;2013;117787;1
80248;2011;535342;1
80228;1878;2844;1
80637;2011;1972;1
80637;2010;60585;1
80118;2009;104160;1
80633;2011;187227;1
80009;2005;5266;1
80548;1883;112421;1
80713;1989;88477;1
80221;2013;129305;1
80665;2020;95558;1
80635;2008;98921;1
80713;2018;128786;1
80222;2021;248869;1
80333;1985;1934;1
80713;1995;132695;1
80147;2013;192690;1
80713;2021;60015;1
80025;2017;249161;1
80649;2019;109869;1
80692;2005;93023;1
80688;2018;248878;1
80087;2005;95563;1
80422;2006;131242;1
80806;2010;248998;1
80222;1997;40110;1
80290;1982;133108;1
80333;2013;105966;1
80221;2013;107072;1
80228;1874;2437;1
80649;1857;105239;1
80486;2008;119585;1
80808;2019;97962;1
80374;2005;116012;1
80808;2010;534753;1
80222;2012;61153;1
80804;2016;248771;1
80716;2006;103057;1
80716;1883;108351;1
80332;2019;73533;1
80228;2017;4507;1
80637;2005;99418;1
80087;2018;4035;1
80665;2005;129016;1
80333;2014;94995;1
80374;2005;141499;1
80109;2005;105431;1
80631;2005;612655;1
80713;2009;2794;1
80030;2021;4127;1
80118;2009;124798;1
80327;2005;141214;1
80396;2005;131693;1
80713;2022;248083;1
80713;2022;116096;1
80333;1994;117616;1
80344;2005;85250;1
80713;2004;886138;1
80333;2014;197131;1
80477;2010;4129;1
80804;2016;54732;1
80599;2005;87930;1
80222;2016;784182;1
80713;1857;106419;1
80633;1998;718842;1
80333;1995;104196;1
80501;2012;3978;1
80830;1883;138998;1
80633;1980;115237;1
80806;2001;965;1
80599;2013;91258;1
80228;1882;3540;1
80333;2017;794808;1
80600;2018;4619;1
80118;2005;87964;1
80222;2021;114114;1
80244;2010;3791;1
80133;2006;99373;1
80087;2015;534753;1
80250;2020;4257;1
80637;2019;5659;1
80228;1868;4067;1
80637;1883;131985;1
80228;2013;194916;1
80633;1986;4571;1
80222;2011;534753;1
80333;2017;93860;1
80167;2006;999933;1
80600;2020;593263;1
80333;2011;1610;1
80692;2005;99334;1
80649;2022;92606;1
80649;1993;91289;1
80486;2020;127547;1
80692;2022;128832;1
80486;2019;88478;1
80281;2005;106499;1
80804;2005;718362;1
80290;2021;784182;1
80633;2012;2996;1
80486;2012;132818;1
80635;2006;114012;1
80228;2020;88921;1
80228;2001;107574;1
80688;2019;5715;1
80713;1995;95567;1
80249;2017;11141;1
80496;2018;3482;1
80713;1865;197468;1
80649;2020;4330;1
80228;2020;4308;1
80149;2020;79783;1
80713;2018;444431;1
80327;2005;100310;1
80649;2009;80759;1
80333;1993;611652;1
80496;2022;184735;1
80688;1883;126615;1
80244;1912;197047;1
80222;2015;95558;1
80600;2016;1998;1
80374;2019;3059;1
80713;2021;64253;1
80716;2015;61153;1
80688;2019;119471;1
80649;2014;248887;1
80609;2005;112745;1
80688;2018;103898;1
80222;1989;243281;1
80649;2011;93763;1
80228;1873;2916;1
80649;2012;115156;1
80332;1966;88468;1
80688;2020;248938;1
80688;2019;116903;1
80688;2014;75093;1
80808;2021;107318;1
80600;2016;187444;1
80713;1996;120732;1
80147;2001;3293;1
80333;2016;139075;1
80713;2009;190008;1
80665;2022;54614;1
80600;2016;627745;1
80580;1982;114658;1
80167;2016;11115;1
80637;2012;3465;1
80501;1982;79908;1
80633;2006;103057;1
80598;2020;4507;1
80688;2019;4142;1
80806;2005;97452;1
80200;2019;94489;1
80633;2012;91823;1
80249;2005;100052;1
80580;2002;3688;1
80248;1999;124261;1
80228;2010;67550;1
80496;2006;99373;1
80228;2015;92353;1
80496;2013;131840;1
80649;2017;2594;1
80590;1981;60716;1
80332;2019;627092;1
80228;2008;3206;1
80633;2006;136654;1
80332;2020;4252;1
80713;2001;61057;1
80635;2008;112727;1
80087;2010;119509;1
80222;2017;781863;1
80713;2005;120717;1
80228;1887;88752;1
80815;2018;444436;1
80600;1978;889042;1
80149;2006;138136;1
80713;1993;91848;1
80333;2013;124572;1
80637;2012;3611;1
80025;2005;143636;1
80649;2019;103031;1
80589;2008;4619;1
80332;1998;5279;1
80580;2019;4127;1
80806;1998;2832;1
80688;2011;459478;1
80665;1999;2706;1
80637;2005;83156;1
80713;2022;128419;1
80118;2005;96229;1
80228;2018;103375;1
80688;2016;124034;1
80344;2005;138998;1
80637;2021;3429;1
80333;2018;237820;1
80333;1961;83832;1
80025;2016;249785;1
80248;2020;4582;1
80333;2021;159442;1
80537;1908;121471;1
80327;2015;3424;1
80332;2022;248464;1
80635;2008;113703;1
80600;2013;4507;1
80713;2006;105966;1
80637;2006;133108;1
80248;2019;154509;1
80009;2021;51849;1
80713;1967;784182;1
80713;1988;2477;1
80109;2009;82637;1
80290;1982;718377;1
80598;2022;239067;1
80806;1973;94985;1
80713;2003;462610;1
80477;2021;100304;1
80222;2014;3774;1
80815;2005;96208;1
80806;1997;117944;1
80486;2009;107117;1
80333;2010;91382;1
80713;2002;248924;1
80228;2016;119550;1
80713;2023;418709;1
80580;2003;81637;1
80590;1980;138998;1
80637;2021;65322;1
80118;2001;124967;1
80580;1994;107090;1
80548;2005;118993;1
80486;2016;249626;1
80025;2019;84135;1
80332;2021;94489;1
80633;2021;94273;1
80228;2022;103772;1
80332;2018;140321;1
80598;2018;129083;1
80221;2013;114611;1
80228;1992;109139;1
80713;2016;610907;1
80006;2006;125330;1
80228;2013;93860;1
80633;2006;124814;1
80688;2019;211146;1
80649;1965;115470;1
80087;2010;106698;1
80713;2018;100310;1
80248;1999;103031;1
80763;2006;92854;1
80133;2021;235141;1
80030;1994;81569;1
80496;2006;82757;1
80688;2006;963796;1
80599;2012;2623;1
80665;2021;2881;1
80006;2006;97609;1
80688;1967;85250;1
80396;2017;2881;1
80222;1988;125238;1
80688;2017;112736;1
80589;2020;11142;1
80244;2005;134141;1
80109;2022;53101;1
80649;2011;4669;1
80462;2006;119473;1
80589;2013;80990;1
80598;2022;112550;1
80806;2018;11118;1
80665;2009;100142;1
80303;2016;108345;1
80290;1982;83912;1
80649;1883;107085;1
80222;1907;136751;1
80763;2006;90356;1
80713;2006;3076;1
80030;2006;198226;1
80633;2017;129000;1
80688;2011;128754;1
80713;2007;100310;1
80637;2020;3941;1
80649;1993;107117;1
80649;2007;80824;1
80633;1994;107649;1
80333;2015;97145;1
80486;2020;4001;1
80228;2021;84110;1
80633;2020;120732;1
80649;1993;129087;1
80486;2008;115237;1
80713;1975;3656;1
80633;2020;4040;1
80228;1887;107158;1
80496;2006;96508;1
80149;1980;60015;1
80228;1884;2549;1
80228;2012;197369;1
80200;2019;3741;1
80228;2016;95922;1
80600;2018;3941;1
80808;2018;131507;1
80713;2003;35299;1
80250;2005;133108;1
80222;2005;98865;1
80713;2007;1027359;1
80692;2021;145374;1
80025;2015;3764;1
80599;2013;100310;1
80806;2016;24431;1
80222;2013;184907;1
80333;2019;5426;1
80087;2019;3676;1
80222;2021;248871;1
80806;1997;132377;1
80600;1980;60205;1
80635;2008;103316;1
80228;2014;128801;1
80665;2006;128077;1
80118;2013;113579;1
80333;2010;79908;1
80688;2021;4151;1
80804;2016;249672;1
80633;1999;4172;1
80637;2021;4619;1
80833;2005;79908;1
80537;2012;3676;1
80244;2015;4129;1
80649;2022;119698;1
80598;2005;106234;1
80806;2007;93023;1
80806;1997;113260;1
80486;2019;92623;1
80649;1865;1011337;1
80333;1987;103142;1
80244;2007;124798;1
80815;2005;133108;1
80600;2016;109422;1
80649;2014;194069;1
80806;2017;29011;1
80149;2018;247183;1
80580;1994;109422;1
80713;2006;2594;1
80599;2021;4280;1
80716;2005;89200;1
80633;2019;247291;1
80422;2006;82757;1
80806;2010;249291;1
80688;1982;94273;1
80109;2005;85740;1
80486;2019;96519;1
80665;2019;245928;1
80713;1995;113221;1
80281;2020;11141;1
80806;2003;4501;1
80713;2013;128062;1
80537;2022;100310;1
80221;2021;3429;1
80228;2005;249476;1
80222;1999;38682;1
80665;2022;192777;1
80333;2017;248764;1
80713;2002;248845;1
80228;2016;121201;1
80496;1977;613532;1
80249;1995;198883;1
80327;2005;112745;1
80688;1889;114589;1
80109;2014;4049;1
80371;2005;106595;1
80155;1882;1036884;1
80692;2019;2895;1
80830;2021;11165;1
80332;2018;103031;1
80006;2006;788980;1
80713;1977;8876;1
80118;2013;97452;1
80248;1908;109911;1
80713;1998;8533;1
80333;2011;102929;1
80688;2018;4466;1
80537;2005;100052;1
80806;2014;189424;1
80649;1986;3978;1
80806;2014;136751;1
80635;2003;112355;1
80688;2010;2576;1
80486;2005;717294;1
80333;2006;190324;1
80574;1980;125981;1
80665;2022;85852;1
80713;2020;79278;1
80763;2015;4494;1
80600;2019;107085;1
80713;2006;138212;1
80649;1990;88921;1
80496;2006;139841;1
80688;2015;159536;1
80806;2014;139605;1
80228;1883;113178;1
80548;2005;127439;1
80244;1908;107085;1
80574;2022;129470;1
80303;2006;6167;1
80609;2005;609982;1
80486;2021;4137;1
80303;2017;3106;1
80228;1989;112727;1
80665;2019;248925;1
80635;2003;87930;1
80228;2013;88752;1
80713;2005;110244;1
80649;2018;97947;1
80649;1993;80410;1
80600;2010;534742;1
80713;1992;2594;1
80609;2011;95567;1
80633;2020;246064;1
80222;2011;29552;1
80633;2020;836222;1
80167;2006;90681;1
80221;2005;103375;1
80649;2012;128801;1
80025;2007;117201;1
80344;2005;198226;1
80688;2008;718406;1
80580;2017;61448;1
80333;2020;4501;1
80290;2021;247708;1
80574;2014;4474;1
80228;1980;115258;1
80590;1980;97141;1
80631;2005;194360;1
80600;2010;4516;1
80228;2018;199312;1
80502;2005;3161;1
80609;2021;4342;1
80248;2011;95563;1
80332;1994;108996;1
80580;2017;117933;1
80333;1862;198676;1
80713;2016;73558;1
80477;2005;123522;1
80228;1909;83502;1
80244;2013;97452;1
80228;2017;3681;1
80637;2012;4192;1
80327;2021;4583;1
80635;2009;249574;1
80333;2019;2543;1
80486;2020;4151;1
80665;1995;99233;1
80333;2016;718348;1
80303;2022;4013;1
80118;2009;119915;1
80633;2006;88318;1
80688;2017;194847;1
80688;2014;115270;1
80633;2005;54818;1
80600;1999;3791;1
80806;1865;122069;1
80713;2013;184890;1
80333;2013;95922;1
80713;2003;36403;1
80222;2015;8321;1
80221;2010;104876;1
80333;1978;105521;1
80600;2021;3807;1
80109;2011;104173;1
80649;2019;124034;1
80486;2008;106234;1
80580;1992;2794;1
80477;2015;791564;1
80600;2021;4686;1
80333;2007;2576;1
80006;2006;107284;1
80713;2012;185554;1
80713;1865;106353;1
80599;2021;889047;1
80250;2005;88819;1
80149;2013;609982;1
80633;2022;120678;1
80333;2005;248887;1
80580;2007;193114;1
80833;2003;4669;1
80649;2021;3000;1
80333;2021;3941;1
80155;2005;123164;1
80637;2019;3059;1
80692;2022;137096;1
80537;2022;86828;1
80649;2018;791564;1
80713;2005;128832;1
80590;1980;104854;1
80580;2016;115245;1
80688;1982;106965;1
80167;2006;84112;1
80688;1966;187104;1
80331;2005;85904;1
80228;2004;977;1
80633;2008;85486;1
80635;1865;192967;1
80200;2005;128956;1
80649;2010;4342;1
80600;2020;91382;1
80580;1803;99111;1
80228;2013;107711;1
80477;2012;4516;1
80327;2005;138901;1
80087;2020;53291;1
80633;1992;4195;1
80713;2002;3688;1
80688;2020;2881;1
80155;2009;1027359;1
80290;2021;248791;1
80333;2006;128801;1
80222;1967;106842;1
80688;2001;3161;1
80609;2005;129305;1
80830;2015;3439;1
80806;1883;142052;1
80808;2021;105966;1
80688;1982;128298;1
80688;1883;115270;1
80692;2005;79908;1
80228;1973;249503;1
80806;1883;99828;1
80222;2021;10360;1
80118;2009;351;1
80806;2017;247715;1
80649;2014;125295;1
80600;2012;3676;1
80290;2021;224756;1
80149;2013;198789;1
80600;2019;94273;1
80501;1982;133183;1
80713;1998;61543;1
80600;1886;5464;1
80228;2019;101544;1
80649;1896;106353;1
80228;2017;248938;1
80228;2015;115624;1
80249;2019;197;1
80804;2013;103057;1
80688;2020;247202;1
80688;2006;3791;1
80688;1994;191524;1
80806;2007;119473;1
80600;2009;718316;1
80808;2006;80759;1
80600;1999;933152;1
80815;2022;2440;1
80087;2018;4187;1
80303;2013;13526;1
80600;2013;88885;1
80149;2013;95372;1
80635;2008;106698;1
80222;1977;92353;1
80692;2017;4129;1
80228;2016;61714;1
80087;2018;248787;1
80248;1999;191737;1
80333;2020;459638;1
80118;1908;95889;1
80665;2014;11168;1
80149;2006;129586;1
80600;1994;102870;1
80422;2006;100045;1
80631;2013;80243;1
80815;2007;139584;1
80331;2020;223076;1
80713;1989;96025;1
80030;2022;249463;1
80228;1975;249347;1
80333;2017;249068;1
80200;2005;718303;1
80200;2012;3943;1
80600;2007;4192;1
80600;2018;121999;1
80806;1992;152247;1
80833;2005;135306;1
80580;2013;117774;1
80333;1873;83195;1
80631;2005;770937;1
80633;2011;3112;1
80371;2005;137440;1
80635;1997;138811;1
80147;2005;103316;1
80806;1891;123960;1
80333;2021;65109;1
80808;2018;249064;1
80580;2001;109419;1
80688;2020;60585;1
80806;1997;100394;1
80649;2017;4064;1
80633;2007;140478;1
80248;2005;109084;1
80244;2017;11115;1
80633;2020;4127;1
80200;2019;82757;1
80649;2018;137440;1
80633;2019;1028176;1
80649;2011;90222;1
80155;2005;138901;1
80228;1967;967325;1
80713;2006;128175;1
80087;2018;210603;1
80649;1994;88720;1
80333;2015;248399;1
80688;1982;114658;1
80228;2006;99359;1
80228;2021;97341;1
80486;2021;106742;1
80688;1999;4117;1
80713;1865;718359;1
80580;1994;81569;1
80290;2012;4583;1
80228;2001;3379;1
80422;2006;141221;1
80250;2007;126650;1
80462;2006;119550;1
80815;2022;3774;1
80598;2001;3482;1
80600;1883;86124;1
80598;2022;54279;1
80303;2018;137914;1
80333;1865;83507;1
80145;2013;198883;1
80637;2005;117458;1
80692;2018;4035;1
80222;2020;88766;1
80030;2022;3943;1
80815;2020;4195;1
80228;2006;92302;1
80221;2005;113904;1
80331;2015;239128;1
80200;2005;129083;1
80228;2003;2584;1
80665;2016;248572;1
80806;2022;4342;1
80222;2019;249334;1
80649;2016;141911;1
80688;1995;119509;1
80637;2016;88752;1
80281;2005;122745;1
80598;2005;119550;1
80635;2008;80410;1
80228;2019;95980;1
80222;2010;48104;1
80635;1997;4023;1
80598;2012;3774;1
80787;2006;137440;1
80574;1980;115156;1
80713;1996;788984;1
80713;2021;120192;1
80290;2002;36453;1
80600;2019;100132;1
80635;2003;128268;1
80832;2019;889047;1
80665;2010;85740;1
80633;2018;73574;1
80228;2021;125259;1
80281;2020;791564;1
80344;2009;97947;1
80688;2009;116392;1
80248;2000;75493;1
80222;2011;116759;1
80303;2013;530157;1
80688;2021;3518;1
80574;2005;141304;1
80228;2021;100310;1
80228;2006;718406;1
80228;2013;82999;1
80344;2009;3865;1
80649;2006;93015;1
80713;2012;545143;1
80486;2019;248813;1
80333;1999;459627;1
80600;2020;106719;1
80633;2011;889047;1
80635;2008;612655;1
80149;2006;100045;1
80333;2014;193954;1
80228;1996;788983;1
80303;2018;3571;1
80486;2011;2623;1
80222;2017;130953;1
80713;1997;444430;1
80486;2005;105247;1
80580;2022;116012;1
80806;1998;3764;1
